words,itemnum,used_in_expt2,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,gpt2,gpt2prob,gpt2region,gpt2regionprob,glovedistmin,glovedistmean,unigram,unigramregion,wlen,wlenregion
My friend at the office refused to tell me the truth about Sarah.,589,False,MC,My,friend,at,the,office,refused,to,tell,me,the,truth,about,Sarah.,,,,19,truth,11,3.3586276,0.034782965,14.733627,3.9927025e-07,0.7036438182646474,0.9100001111123456,4.3019457,13.4079542,5,16
The police officer was unsure if he could find the truth about Sarah.,590,False,LC,The,police,officer,was,unsure,if,he,could,find,the,truth,about,Sarah.,,,,19,truth,11,7.987203,0.0003397831,21.111393,6.783261e-10,0.7937039300436671,0.945384904987377,4.3019457,13.4079542,5,16
Elephants are often hunted for the ivory in their tusks before nightfall.,591,False,HC,Elephants,are,often,hunted,for,the,ivory,in,their,tusks,before,nightfall.,,,,,118,tusks,10,6.840578,0.001069485,23.999504,3.7770072e-11,0.5606486250567897,0.7188145475287999,6.2439313,16.2710805,5,21
"After catching the animals, the poachers cut off their tusks before nightfall.",592,False,MC,After,catching,the,"animals,",the,poachers,cut,off,their,tusks,before,nightfall.,,,,,118,tusks,10,7.2621484,0.0007015991,22.80055,1.252699e-10,0.5800552872871103,0.7691887431181158,6.2439313,16.2710805,5,21
The smugglers could not find a buyer for their tusks before nightfall.,593,False,LC,The,smugglers,could,not,find,a,buyer,for,their,tusks,before,nightfall.,,,,,118,tusks,10,9.393543,8.3259925e-05,22.65552,1.4482146e-10,0.7670246929465201,0.9342231433212344,6.2439313,16.2710805,5,21
The city lies between two hills in a valley somewhere in Colorado.,594,False,HC,The,city,lies,between,two,hills,in,a,valley,somewhere,in,Colorado.,,,,,156,valley,9,3.4396868,0.03207473,12.384098,4.1846056e-06,0.351424054869945,0.6922825941338391,5.310258,11.622091600000001,6,17
The team discovered the fertile crops in a valley somewhere in Colorado.,595,False,MC,The,team,discovered,the,fertile,crops,in,a,valley,somewhere,in,Colorado.,,,,,156,valley,9,5.6989803,0.003349379,14.976322,3.1323185e-07,0.5949781214211379,0.8144703623896212,5.310258,11.622091600000001,6,17
The house sits between two shops in a valley somewhere in Colorado.,596,False,LC,The,house,sits,between,two,shops,in,a,valley,somewhere,in,Colorado.,,,,,156,valley,9,7.6886325,0.00045800407,16.532755,6.6056536e-08,0.8104496295402459,0.9004050992808258,5.310258,11.622091600000001,6,17
"At the ice cream shop, Jen asked for both chocolate and vanilla which is his favorite.",597,False,HC,At,the,ice,cream,"shop,",Jen,asked,for,both,chocolate,and,vanilla,which,is,his,favorite.,40,vanilla,12,3.1861107,0.041332312,14.965475,3.16648e-07,0.3705947843864933,0.7375111829801371,5.2705107,9.9594143,7,14
To add flavor to the frosting he added maple syrup and vanilla which is his favorite.,598,False,MC,To,add,flavor,to,the,frosting,he,added,maple,syrup,and,vanilla,which,is,his,favorite.,40,vanilla,12,2.7944355,0.061149385,12.173773,5.1641355e-06,0.3861002900032223,0.5370063371074494,5.2705107,9.9594143,7,14
"He walked down to the supermarket to buy milk, flour, and vanilla which is his favorite.",599,False,LC,He,walked,down,to,the,supermarket,to,buy,"milk,","flour,",and,vanilla,which,is,his,favorite.,40,vanilla,12,7.415679,0.0006017437,19.582294,3.129807e-09,0.4840991566572962,0.7452792096822194,5.2705107,9.9594143,7,14
"To display the roses, Katie put them in an expensive vase made of porcelain.",600,True,HC,To,display,the,"roses,",Katie,put,them,in,an,expensive,vase,made,of,porcelain.,,,104,vase,11,4.8786244,0.007607471,10.9688,1.7231016e-05,0.5221790822319199,0.825130668611408,6.283346,11.0468882,4,10
The collector of Chinese artifacts had just acquired the expensive vase made of porcelain.,601,True,MC,The,collector,of,Chinese,artifacts,had,just,acquired,the,expensive,vase,made,of,porcelain.,,,104,vase,11,8.408744,0.00022290969,13.855928,9.603881e-07,0.7778526428071423,0.8838867987422082,6.283346,11.0468882,4,10
The young couple paid lots of money for the expensive vase made of porcelain.,602,True,LC,The,young,couple,paid,lots,of,money,for,the,expensive,vase,made,of,porcelain.,,,104,vase,11,10.25933,3.5029156e-05,16.225574,8.9809554e-08,0.9406531183679818,0.962162542546769,6.283346,11.0468882,4,10
The bride covered her face with a veil made of silk.,603,False,HC,The,bride,covered,her,face,with,a,veil,made,of,silk.,,,,,,103,veil,8,4.8253818,0.00802349,12.726888,2.970181e-06,0.5543834436364202,0.7131561717369612,5.57233,10.335872199999999,4,10
She wore a beautiful gown and a veil made of silk.,604,False,MC,She,wore,a,beautiful,gown,and,a,veil,made,of,silk.,,,,,,103,veil,8,4.7882795,0.008326771,10.244003,3.5570167e-05,0.5022070803238983,0.6578391972324706,5.57233,10.335872199999999,4,10
The seamstress sewed two sheets and a veil made of silk.,605,False,LC,The,seamstress,sewed,two,sheets,and,a,veil,made,of,silk.,,,,,,103,veil,8,7.606413,0.0004972524,14.338336,5.9284315e-07,0.7308436461342493,0.8564446073764633,5.57233,10.335872199999999,4,10
"Before the show, the sick opera singer suddenly lost her voice and couldn't speak.",606,False,HC,Before,the,"show,",the,sick,opera,singer,suddenly,lost,her,voice,and,couldn't,speak.,,,160,voice,11,1.7529049,0.17326988,7.8926044,0.0003734956,0.6866280736452628,0.8378101565537363,4.1891384,10.2063023,5,16
"Before the cameras started rolling, the actress suddenly lost her voice and couldn't speak.",607,False,MC,Before,the,cameras,started,"rolling,",the,actress,suddenly,lost,her,voice,and,couldn't,speak.,,,160,voice,11,2.9741964,0.05108847,10.188671,3.759381e-05,0.767807838732411,0.8864312852713094,4.1891384,10.2063023,5,16
"Before leaving to buy groceries, my aunt suddenly lost her voice and couldn't speak.",608,False,LC,Before,leaving,to,buy,"groceries,",my,aunt,suddenly,lost,her,voice,and,couldn't,speak.,,,160,voice,11,4.380322,0.012521327,10.381819,3.0990843e-05,0.767807838732411,0.951915458860593,4.1891384,10.2063023,5,16
"In the election, people younger than eighteen aren't allowed to vote for some reason.",609,False,HC,In,the,"election,",people,younger,than,eighteen,aren't,allowed,to,vote,for,some,reason.,,,87,vote,11,0.43613976,0.64652735,12.622795,3.2960193e-06,0.3701977511300683,0.8296307012552551,3.8972979,8.8319054,4,11
"In countries with strict religious codes, women aren't allowed to vote for some reason.",610,False,MC,In,countries,with,strict,religious,"codes,",women,aren't,allowed,to,vote,for,some,reason.,,,87,vote,11,4.074207,0.017005697,15.126436,2.695704e-07,0.7931374333353556,0.9127668566831406,3.8972979,8.8319054,4,11
"On some campuses, many of the students don't want to vote for some reason.",611,False,LC,On,some,"campuses,",many,of,the,students,don't,want,to,vote,for,some,reason.,,,87,vote,11,6.8171005,0.001094891,15.909924,1.2314251e-07,0.735793923909589,0.8886969284621641,3.8972979,8.8319054,4,11
The bride refused to invite her father to the wedding for some reason.,612,False,HC,The,bride,refused,to,invite,her,father,to,the,wedding,for,some,reason.,,,,68,wedding,10,0.35358533,0.7021661,10.3903,3.072912e-05,0.3433020366892966,0.7461561749425096,4.822197,9.7568045,7,14
Kathy decided not to invite her uncle to the wedding for some reason.,613,False,MC,Kathy,decided,not,to,invite,her,uncle,to,the,wedding,for,some,reason.,,,,68,wedding,10,2.300704,0.100188285,10.942731,1.768611e-05,0.8354603757219932,0.8853462166311463,4.822197,9.7568045,7,14
The lazy teenager didn't want to go to the wedding for some reason.,614,False,LC,The,lazy,teenager,didn't,want,to,go,to,the,wedding,for,some,reason.,,,,68,wedding,10,7.4607096,0.00057524786,16.826473,4.924425e-08,0.8950179446438293,0.9907896309711438,4.822197,9.7568045,7,14
The woman would need a raincoat to avoid getting wet out there.,615,False,HC,The,woman,would,need,a,raincoat,to,avoid,getting,wet,out,there.,,,,,127,wet,10,2.2520633,0.105181985,15.306988,2.2503998e-07,0.7359943999377772,0.8474706700196277,4.9718986,11.821364,3,12
He didn't drive home because the roads were getting wet out there.,616,False,MC,He,didn't,drive,home,because,the,roads,were,getting,wet,out,there.,,,,,127,wet,10,4.684776,0.009234805,13.295171,1.6825993e-06,0.7359943999377772,0.8683968486339699,4.9718986,11.821364,3,12
He doesn't run very often because he hates getting wet out there.,617,False,LC,He,doesn't,run,very,often,because,he,hates,getting,wet,out,there.,,,,,127,wet,10,6.125733,0.0021858886,16.25137,8.752254e-08,0.7359943999377772,0.8968428538094868,4.9718986,11.821364,3,12
The referee was blowing on his whistle during the soccer game.,618,True,HC,The,referee,was,blowing,on,his,whistle,during,the,soccer,game.,,,,,,76,whistle,7,1.5392855,0.21453433,6.130455,0.0021755907,0.611939688218758,0.6480803120034667,5.49856,10.079626000000001,7,16
None of the players heard his whistle during the soccer game.,619,True,MC,None,of,the,players,heard,his,whistle,during,the,soccer,game.,,,,,,76,whistle,7,6.848715,0.0010608182,12.007415,6.0988227e-06,0.729302962177685,0.8835725481876816,5.49856,10.079626000000001,7,16
My brother remembered to bring his whistle during the soccer game.,620,True,LC,My,brother,remembered,to,bring,his,whistle,during,the,soccer,game.,,,,,,76,whistle,7,11.190027,1.3811248e-05,17.765347,1.9257861e-08,0.9242124912499028,0.9745140871935614,5.49856,10.079626000000001,7,16
"At the vineyard, he bought a fancy bottle of wine from France.",621,True,HC,At,the,"vineyard,",he,bought,a,fancy,bottle,of,wine,from,France.,,,,,60,wine,10,1.2623069,0.2830004,13.535197,1.3235444e-06,0.4157099523328037,0.6186456463066399,4.7254567,12.1842988,4,15
The waiter forgot to bring me my glass of wine from France.,622,True,MC,The,waiter,forgot,to,bring,me,my,glass,of,wine,from,France.,,,,,60,wine,10,0.8968951,0.40783396,14.014011,8.199591e-07,0.5665249613884599,0.7686423095664281,4.7254567,12.1842988,4,15
"At the market, he bought a new type of wine from France.",623,True,LC,At,the,"market,",he,bought,a,new,type,of,wine,from,France.,,,,,60,wine,10,6.9230967,0.0009847757,17.83304,1.7997369e-08,0.8196282180913121,0.8873106367848531,4.7254567,12.1842988,4,15
"Then, the genie granted his third and final wish from the lamp.",624,False,HC,"Then,",the,genie,granted,his,third,and,final,wish,from,the,lamp.,,,,,77,wish,9,3.9048972,0.020143025,11.282333,1.2593455e-05,0.7666734074823054,0.9272824142490472,4.28255,7.983233499999999,4,11
The king remembered that he had one final wish from the lamp.,625,False,MC,The,king,remembered,that,he,had,one,final,wish,from,the,lamp.,,,,,77,wish,9,3.890039,0.02044455,9.850732,5.2708605e-05,0.7407073411926799,0.8694745497172192,4.28255,7.983233499999999,4,11
The young boy had forgotten about his final wish from the lamp.,626,False,LC,The,young,boy,had,forgotten,about,his,final,wish,from,the,lamp.,,,,,77,wish,9,4.6761727,0.009314595,10.75365,2.1367281e-05,0.7794877720863564,0.9053814476299062,4.28255,7.983233499999999,4,11
The kids thought that the scary old woman was probably a witch after all.,627,True,HC,The,kids,thought,that,the,scary,old,woman,was,probably,a,witch,after,all.,,,78,witch,12,4.2266717,0.014600906,11.156326,1.4284632e-05,0.659991295457869,0.8555782022434628,5.381026,12.514330699999999,5,14
For Halloween that year she decided to dress up as a witch after all.,628,True,MC,For,Halloween,that,year,she,decided,to,dress,up,as,a,witch,after,all.,,,78,witch,12,3.1585703,0.04248644,12.931351,2.4209496e-06,0.6452831698129979,0.8450074933147013,5.381026,12.514330699999999,5,14
She decided that she shouldn't write a children's story about a witch after all.,629,True,LC,She,decided,that,she,shouldn't,write,a,children's,story,about,a,witch,after,all.,,,78,witch,12,7.5002165,0.00055296463,14.835841,3.6047575e-07,0.8912350016372399,0.938284910975823,5.381026,12.514330699999999,5,14
At the sawmill they slice logs into long planks of wood with smooth edges.,630,False,HC,At,the,sawmill,they,slice,logs,into,long,planks,of,wood,with,smooth,edges.,,,179,wood,11,1.6113974,0.19960849,12.878398,2.5526003e-06,0.4413849042767142,0.7093712578911514,4.82809,11.8384219,4,14
"To repair the cabinet, he needed several different types of wood with smooth edges.",631,False,MC,To,repair,the,"cabinet,",he,needed,several,different,types,of,wood,with,smooth,edges.,,,179,wood,11,3.8398778,0.021496227,15.969137,1.1606248e-07,0.577940643784931,0.8450247553115505,4.82809,11.8384219,4,14
At the ancient burial site they found weapons made of wood with smooth edges.,632,False,LC,At,the,ancient,burial,site,they,found,weapons,made,of,wood,with,smooth,edges.,,,179,wood,11,3.0407875,0.047797237,13.959365,8.6601386e-07,0.7330405893398816,0.8483694970978235,4.82809,11.8384219,4,14
Shearing the sheep produced a large amount of wool that was very warm.,633,False,HC,Shearing,the,sheep,produced,a,large,amount,of,wool,that,was,very,warm.,,,,129,wool,9,4.5888643,0.010164395,8.321089,0.00024333078,0.5183451543945418,0.79494531724881,5.6086693,9.8088505,4,11
The elderly shepherd sold a large amount of wool that was very warm.,634,False,MC,The,elderly,shepherd,sold,a,large,amount,of,wool,that,was,very,warm.,,,,129,wool,9,4.8135166,0.008119257,10.789635,2.061205e-05,0.8057618202159813,0.87563851087931,5.6086693,9.8088505,4,11
The new factory produced a large amount of wool that was very warm.,635,False,LC,The,new,factory,produced,a,large,amount,of,wool,that,was,very,warm.,,,,129,wool,9,7.9223537,0.000362548,12.112063,5.4928496e-06,0.7997473082753472,0.8704659639429498,5.6086693,9.8088505,4,11
The old couple sat together without speaking a single word the entire time.,636,False,HC,The,old,couple,sat,together,without,speaking,a,single,word,the,entire,time.,,,,115,word,10,0.032977004,0.9675608,8.496181,0.000204247,0.5660840676007511,0.8804876244656686,4.006392,9.1493703,4,13
"Despite his best efforts, he couldn't recognize a single word the entire time.",637,False,MC,Despite,his,best,"efforts,",he,couldn't,recognize,a,single,word,the,entire,time.,,,,115,word,10,4.2839437,0.013788179,14.882324,3.441032e-07,0.7729499216657962,0.949128509679331,4.006392,9.1493703,4,13
"During his stay, the visitor only used a single word the entire time.",638,False,LC,During,his,"stay,",the,visitor,only,used,a,single,word,the,entire,time.,,,,115,word,10,3.3513062,0.035038557,14.068024,7.7684604e-07,0.7545630507005634,0.8976577517527973,4.006392,9.1493703,4,13
The kitten was playing with a ball of yarn at the market.,639,True,HC,The,kitten,was,playing,with,a,ball,of,yarn,at,the,market.,,,,,56,yarn,9,2.0949907,0.12307139,6.0207553,0.0024278353,0.8430993503371528,0.8990483485796149,5.7451262,9.429531099999998,4,9
The old woman was collecting different colors of yarn at the market.,640,True,MC,The,old,woman,was,collecting,different,colors,of,yarn,at,the,market.,,,,,56,yarn,9,5.3854547,0.004582756,9.529226,7.2695846e-05,0.6480706781343522,0.8467176910804135,5.7451262,9.429531099999998,4,9
Emily had trouble finding the right color of yarn at the market.,641,True,LC,Emily,had,trouble,finding,the,right,color,of,yarn,at,the,market.,,,,,56,yarn,9,5.8026023,0.0030196863,11.109842,1.4964314e-05,0.7260924817045152,0.8978507647696929,5.7451262,9.429531099999998,4,9
"To record some high school memories, he had everyone sign his yearbook after graduation.",642,False,HC,To,record,some,high,school,"memories,",he,had,everyone,sign,his,yearbook,after,graduation.,,,170,yearbook,12,8.839219,0.00014493588,18.739496,7.270097e-09,0.5803806242714475,0.850302909220871,6.1630816,15.1257253,8,24
"In high school, I wrote my boyfriend a message in his yearbook after graduation.",643,False,MC,In,high,"school,",I,wrote,my,boyfriend,a,message,in,his,yearbook,after,graduation.,,,170,yearbook,12,8.76663,0.00015584788,20.886883,8.490672e-10,0.5803806242714475,0.8443665192868939,6.1630816,15.1257253,8,24
"Apparently, because James didn't have a pen, he couldn't sign his yearbook after graduation.",644,False,LC,"Apparently,",because,James,didn't,have,a,"pen,",he,couldn't,sign,his,yearbook,after,graduation.,,,170,yearbook,12,10.073573,4.2179632e-05,20.975348,7.7718126e-10,0.913812346963526,0.9775313377069516,6.1630816,15.1257253,8,24
"To see the exotic animals, we took the children to the zoo in San Diego.",645,False,HC,To,see,the,exotic,"animals,",we,took,the,children,to,the,zoo,in,San,Diego.,,6,zoo,12,1.1665195,0.31144905,8.760633,0.00015678526,0.4835871509683441,0.7982781574710056,5.4109635,11.0977751,3,8
"To see the pretty horses, we took the children to the zoo in San Diego.",646,False,MC,To,see,the,pretty,"horses,",we,took,the,children,to,the,zoo,in,San,Diego.,,6,zoo,12,3.0662568,0.046595246,11.069714,1.5577023e-05,0.707376716116479,0.898211705785469,5.4109635,11.0977751,3,8
